id,Collection Name,Files,File sources,Tags,Dublin Core : Title,Dublin Core : Description,Dublin Core : Creator,Dublin Core : Source,Dublin Core : Publisher,Dublin Core : Date,timestamp,Dublin Core : Contributor,Dublin Core : Rights,Dublin Core : Format,Dublin Core : Type,Dublin Core : Is Part Of,Dublin Core : Is Referenced By,Dublin Core : References,Dublin Core : Medium,Dublin Core : Rights Holder
1203,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/5470eb9f4cf4d947547b1f6cb144b1b3.jpg,Ondas de Rancho Grande variacion El Tiempo 2.jpg,,Variación de Ondas de Rancho Grande 2,,Beatriz González,,,2008,2008-01-01T00:00:00Z,Desconocido,,45.5x30.5 cm,obra,"2009 Carta Furtiva Alonso Garcés Galería, Bogotá
2008 Ondas de Rancho Grande. Galería Sextante, Bogotá-Sala U-Arte Contemporaneo. Facultad de Arquitectura. Universidad Nacional de Colombia Sede Medellín","2008 Catálogo Ondas de Rancho Grande. Galería Sextante, Bogotá-Sala U-Arte Contemporaneo. Facultad de Arquitectura. Universidad Nacional de Colombia Sede Medellín. Ediciones Taller Arte Dos Gráfico",29 Noviembre 2010.tif,Óleo sobre fotocopia,Desconocido
1204,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/e78674bcf2044ae53c229b738375b9a4.jpg,Aradores araron sobre mis espaldas.jpg,,"Aradores araron sobre mis espaldas (Salmos/129,3)",,Beatriz González,,,2008,2008-01-01T00:00:00Z,Laura Jiménez,,155x45 cm,obra,"2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín
2009 Carta Furtiva Alonso Garcés Galería, Bogotá","2009 Catálogo Carta Furtiva Alonso Garcés Galería, Bogotá","29 Noviembre 2010.tif,Loteria Yolanda Izquierdo.tif",Óleo sobre tela,Desconocido
1205,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/ec3abd911da8f8bcf90871ad577b9a3d.jpg,Dona Yolanda.jpg,,Doña Yolanda,,Beatriz González,,,2008,2008-01-01T00:00:00Z,Laura Jiménez/ Juan Rodríguez Varón,,30x30 cm,obra,"2009 Carta Furtiva Alonso Garcés Galería, Bogotá",N/A,"29 Noviembre 2010.tif,",Óleo sobre tela,Gloria de la Pava
1206,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/a664c7350f4b7393c4672211873ed3cf.jpg,Pescar de noche.jpg,,Pescar de noche,,Beatriz González,,,2008,2008-01-01T00:00:00Z,Laura Jiménez,,155x45 cm,obra,"2009 Carta Furtiva Alonso Garcés Galería, Bogotá",N/A,"29 Noviembre 2010.tif,Loteria Yolanda Izquierdo.tif,Embera.tiff",Óleo sobre tela,Desconocido
1207,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/91864514954f1f9e1b84666710967b46.jpg,Pila Pila Pilandera.jpg,,"Pila, pila, pilandera",,Beatriz González,,,2008,2008-01-01T00:00:00Z,Laura Jiménez,,155x45 cm,obra,"2009 Carta Furtiva Alonso Garcés Galería, Bogotá",N/A,"29 Noviembre 2010.tif,Loteria Yolanda Izquierdo.tif",Óleo sobre tela,Desconocido
1208,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/ef81d1454d9f360786d161928fee8a21.jpg,Yolanda-silueta.jpg,,Silueta Yolanda,,Beatriz González,,,2008,2008-01-01T00:00:00Z,Juan Rodríguez Varón,,N/A,obra,N/A,N/A,"29 Noviembre 2010.tif,",Carboncillo sanguina sobre papel,Beatriz González
1209,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/9247d29cb84cb4f0bb1343b980286c59.jpg,Voy desapareciendo como sombra que se alarga-LITOGRAFIA.jpg,,"Voy desapareciendo como sombra que se alarga (Salmos/109,23)",,Beatriz González,,,2008,2008-01-01T00:00:00Z,Laura Jiménez,,155x45 cm,obra,N/A,N/A,29 Noviembre 2010.tif,Serigrafía sobre papel,Múltiples propietarios
1210,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/9a06d477e8a4ea0568154f1b59d9721b.jpg,Voy desapareciendo como sombra que se alarga.jpg,,"Voy desapareciendo como sombra que se alarga (Salmos/109,23)",,Beatriz González,,,2008,2008-01-01T00:00:00Z,Laura Jiménez,,155x45 cm,obra,"2017-2018 Beatriz González 1965-2017 CAPC Bordeaux; Palacio Velázquez Museo Nacional Centro de Arte Reina Sofía, Madrid; KW Instituto de Arte Contemporáneo, Berlin.
2011 Beatriz González La Comedia y la Tragedia MAMM, Medellín
2009 Carta Furtiva Alonso Garcés Galería, Bogotá","2017-2018 Catálogo Beatriz González 1965-2017 CAPC Bordeaux; Palacio Velázquez Museo Nacional Centro de Arte Reina Sofía, Madrid; KW Instituto de Arte Contemporáneo, Berlin.
2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín
2009 Catálogo Carta Furtiva Alonso Garcés Galería, Bogotá",29 Noviembre 2010.tif,Óleo sobre tela,Rafael Santos
1211,2000-2009,,,,Yolanda boceto,,Beatriz González,,,2008,2008-01-01T00:00:00Z,N/A,,N/A,obra,"2009 Carta Furtiva Alonso Garcés Galería, Bogotá",N/A,29 Noviembre 2010.tif,Carboncillo sobre papel,Alberto Casas
1212,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/07b92b5cedb3bfd31d6f91f5cf5e6a5a.jpg,Yolanda enmarcada.jpg,,Yolanda enmarcada,,Beatriz González,,,2008,2008-01-01T00:00:00Z,Laura Jiménez,,30x30 cm,obra,"2009 Carta Furtiva Alonso Garcés Galería, Bogotá",N/A,29 Noviembre 2010.tif,Óleo sobre tela,Desconocido
1213,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/84cec09a674d820c64fa44c4f74b1667.jpg,YI-intaglio.jpg,,Y.I,,Beatriz González,,,2008,2008-01-01T00:00:00Z,Juan Rodríguez Varón,,70x50 cm,obra,"2008 Ondas de Rancho Grande. Galería Sextante, Bogotá-Sala U-Arte Contemporaneo. Facultad de Arquitectura. Universidad Nacional de Colombia Sede Medellín
2007-8 Museo Iberé Camargo Porto Alegre","2008 Catálogo Ondas de Rancho Grande. Galería Sextante, Bogotá-Sala U-Arte Contemporaneo. Facultad de Arquitectura. Universidad Nacional de Colombia Sede Medellín. Ediciones Taller Arte Dos Gráfico",29 Noviembre 2010.tif,Intaglio alto relieve. Edición 30. Taller Arte Dos Gráfico,Múltiples propietarios: Beatriz González
1214,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/edb49697879265deebc7ecd2d03298b9.jpg,YI.jpg,,Y.I,,Beatriz González,,,2008,2008-01-01T00:00:00Z,Juan Rodríguez Varón,,70x50 cm,obra,"2008 Ondas de Rancho Grande. Galería Sextante, Bogotá-Sala U-Arte Contemporaneo. Facultad de Arquitectura. Universidad Nacional de Colombia Sede Medellín","2008 Catálogo Ondas de Rancho Grande. Galería Sextante, Bogotá-Sala U-Arte Contemporaneo. Facultad de Arquitectura. Universidad Nacional de Colombia Sede Medellín. Ediciones Taller Arte Dos Gráfico",29 Noviembre 2010.tif,Serigrafía Taller Arte Dos Gráfico,Múltiples propietarios: Beatriz González
1215,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/4cc5ea7c293493b4a89e899f55e51d2f.jpg,Yolanda-bocetos sanguina.jpg,,Yolanda Izquierdo-Bocetos,,Beatriz González,,,2008,2008-01-01T00:00:00Z,Laura Jiménez,,155x45 cm c/u,obra,N/A,N/A,29 Noviembre 2010.tif,Sanguina sobre papel japonés,Rafael Santos
1216,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/c2a9b067edec0d138cc8ea31e634a72c.jpg,YI como Peregrino I.jpg,,Y.I como Peregrino I,,Beatriz González,,,2008,2008-01-01T00:00:00Z,Juan Rodríguez Varón,,48.5x32.5 cm,obra,"2011 Beatriz González La Comedia y la Tragedia MAMM, Medellín,2009 Carta Furtiva Alonso Garcés Galería, Bogotá
2008 Ondas de Rancho Grande. Galería Sextante, Bogotá-Sala U-Arte Contemporaneo. Facultad de Arquitectura. Universidad Nacional de Colombia Sede Medellín","2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín
2008 Catálogo Ondas de Rancho Grande. Galería Sextante, Bogotá-Sala U-Arte Contemporaneo. Facultad de Arquitectura. Universidad Nacional de Colombia Sede Medellín. Ediciones Taller Arte Dos Gráfico",29 Noviembre 2010.tif,Pastel sobre papel,Beatriz González
1217,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/e09e530e306f82b180fc2b8b4c0f3412.jpg,YI como Peregrino serie.jpg,,Y.I como Peregrino II,,Beatriz González,,,2008,2008-01-01T00:00:00Z,Desconocido,,48.5x32.5 cm,obra,"2011 Beatriz González La Comedia y la Tragedia MAMM, Medellín
2009 Carta Furtiva Alonso Garcés Galería, Bogotá
2008 Ondas de Rancho Grande. Galería Sextante, Bogotá-Sala U-Arte Contemporaneo. Facultad de Arquitectura. Universidad Nacional de Colombia Sede Medellín","2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín
2008 Catálogo Ondas de Rancho Grande. Galería Sextante, Bogotá-Sala U-Arte Contemporaneo. Facultad de Arquitectura. Universidad Nacional de Colombia Sede Medellín. Ediciones Taller Arte Dos Gráfico",29 Noviembre 2010.tif,Pastel sobre papel,Desconocido
1218,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/e87d020dbb7f35dac974f063aa975bd0.jpg,YI como Peregrino serie.jpg,,Y.I como Peregrino III,,Beatriz González,,,2008,2008-01-01T00:00:00Z,Desconocido,,48.5x32.5 cm,obra,"2011 Beatriz González La Comedia y la Tragedia MAMM, Medellín
2009 Carta Furtiva Alonso Garcés Galería, Bogotá
2008 Ondas de Rancho Grande. Galería Sextante, Bogotá-Sala U-Arte Contemporaneo. Facultad de Arquitectura. Universidad Nacional de Colombia Sede Medellín","2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín
2008 Catálogo Ondas de Rancho Grande. Galería Sextante, Bogotá-Sala U-Arte Contemporaneo. Facultad de Arquitectura. Universidad Nacional de Colombia Sede Medellín. Ediciones Taller Arte Dos Gráfico",29 Noviembre 2010.tif,Pastel sobre papel,Desconocido
1219,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/dfcd09d4d95f65076286185223383204.jpg,YI como Peregrino IV.jpg,,Y.I como Peregrino IV,,Beatriz González,,,2008,2008-01-01T00:00:00Z,Desconocido,,48.5x32.5 cm,obra,"2011 Beatriz González La Comedia y la Tragedia MAMM, Medellín
2009 Carta Furtiva Alonso Garcés Galería, Bogotá
2008 Ondas de Rancho Grande. Galería Sextante, Bogotá-Sala U-Arte Contemporaneo. Facultad de Arquitectura. Universidad Nacional de Colombia Sede Medellín","2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín
2008 Catálogo Ondas de Rancho Grande. Galería Sextante, Bogotá-Sala U-Arte Contemporaneo. Facultad de Arquitectura. Universidad Nacional de Colombia Sede Medellín. Ediciones Taller Arte Dos Gráfico",29 Noviembre 2010.tif,Pastel sobre papel,Beatriz González
1220,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/7b1050efd0b618ec9b451556a646ab2d.jpg,Yolanda como Suarez.jpg,,Y.I como Suárez,,Beatriz González,,,2008,2008-01-01T00:00:00Z,Juan Rodríguez Varón,,37x26 cm,obra,"2008 Ondas de Rancho Grande. Galería Sextante, Bogotá-Sala U-Arte Contemporaneo. Facultad de Arquitectura. Universidad Nacional de Colombia Sede Medellín,","2008 Catálogo Ondas de Rancho Grande. Galería Sextante, Bogotá-Sala U-Arte Contemporaneo. Facultad de Arquitectura. Universidad Nacional de Colombia Sede Medellín. Ediciones Taller Arte Dos Gráfico",29 Noviembre 2010.tif,Alto relieve sobre papel. Edición de 40. Taller Arte dos gráfico.,Múltiples propietarios: Beatriz González
1221,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/d4c218a91840379426ce212911098ca1.jpg,Yolanda Izquierdo con libreta de apuntes 3.jpg,,Yolanda Izquierdo con libreta de apuntes,,Beatriz González,,,2008,2008-01-01T00:00:00Z,"Laura Jiménez, Juan Rodríguez Varón",,34x24 cm,obra,"2017-2018 Beatriz González 1965-2017 CAPC Bordeaux; Palacio Velázquez Museo Nacional Centro de Arte Reina Sofía, Madrid; KW Instituto de Arte Contemporáneo, Berlin.
2011 Beatriz González La Comedia y la Tragedia MAMM, Medellín
2009 Carta Furtiva Alonso Garcés Galería, Bogotá
2008 Ondas de Rancho Grande. Galería Sextante, Bogotá-Sala U-Arte Contemporaneo. Facultad de Arquitectura. Universidad Nacional de Colombia Sede Medellín","2017-2018 Catálogo Beatriz González 1965-2017 CAPC Bordeaux; Palacio Velázquez Museo Nacional Centro de Arte Reina Sofía, Madrid; KW Instituto de Arte Contemporáneo, Berlin.
2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín
2008 Catálogo Ondas de Rancho Grande. Galería Sextante, Bogotá-Sala U-Arte Contemporaneo. Facultad de Arquitectura. Universidad Nacional de Colombia Sede Medellín. Ediciones Taller Arte Dos Gráfico",29 Noviembre 2010.tif,Óleo sobre papel,Camila Botero
1222,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/6371408f0411ada9de1ece5ff6d9bb4c.jpg,Cero y van dos.jpg,,Cero y van dos,,Beatriz González,,,2009,2009-01-01T00:00:00Z,Laura Jiménez,,180x90 cm,obra,"2009 Carta Furtiva Alonso Garcés Galería, Bogotá",N/A,29 Noviembre 2010.tif,Óleo sobre tela,Desconocido
1223,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/56b7375c402c240122a4803482035bbb.jpg,La hoja rota.jpg,,La hoja rota,,Beatriz González,,,2009,2009-01-01T00:00:00Z,Laura Jiménez,,27x23 cm,obra,"2009 Carta Furtiva Alonso Garcés Galería, Bogotá",",",29 Noviembre 2010.tif,Óleo sobre tela,Desconocido
1224,2000-2009,,,,Mis días son como  sombra,,Beatriz González,,,2009,2009-01-01T00:00:00Z,Laura Jiménez,,50x54 cm,obra,"2009 Carta Furtiva Alonso Garcés Galería, Bogotá",N/A,29 Noviembre 2010.tif,Óleo sobre papel,N/A
1225,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/b1822c4fc2f1e73452e3b2c293faf1bf.jpg,Mis dias son como sombra que se alarga.jpg,,"Mis días son como sombra que se alarga (Salmos/102,12)",,Beatriz González,,,2009,2009-01-01T00:00:00Z,Laura Jiménez,,27x23 cm,obra,"2009 Carta Furtiva Alonso Garcés Galería, Bogotá",",",29 Noviembre 2010.tif,Óleo sobre tela,Desconocido
1226,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/8cb2c8385723beac3346024ac2367a25.jpg,Santa Yolanda.jpg,,Santa Yolanda,,Beatriz González,,,2009,2009-01-01T00:00:00Z,Laura Jiménez/Juan Rodríguez Varón,,35x15.3 cm,obra,"2009 Carta Furtiva Alonso Garcés Galería, Bogotá",",,",29 Noviembre 2010.tif,Óleo sobre tela ensamblado en objeto de madera,Alonso Garcés
1227,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/ca5716e65a25b88fd2dda3e9b8117941.jpg,Transfiguracion 1.jpg,,Transfiguración 1,,Beatriz González,,,2009,2009-01-01T00:00:00Z,Laura Jiménez,,31x29 cm,obra,"2009 Carta Furtiva Alonso Garcés Galería, Bogotá",N/A,29 Noviembre 2010.tif,Óleo sobre tela,Desconocido
1228,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/4a0c79c4a1c66756dcbfef91fe1957fb.jpg,Transfiguracion 2.jpg,,Transfiguración 2,,Beatriz González,,,2009,2009-01-01T00:00:00Z,Laura Jiménez,,31x29 cm,obra,"2009 Carta Furtiva Alonso Garcés Galería, Bogotá",,29 Noviembre 2010.tif,Óleo sobre tela,Desconocido
1229,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/d3423581609b3ab699d6d169fdf75360.jpg,Yolanda con horizonte rosa.jpg,,Yolanda con horizonte rosa,,Beatriz González,,,2009,2009-01-01T00:00:00Z,Laura Jiménez,,27x23 cm,obra,"2011 Beatriz González La Comedia y la Tragedia MAMM, Medellín
2009 Carta Furtiva Alonso Garcés Galería, Bogotá","2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín
2009 Catálogo Carta Furtiva Alonso Garcés Galería, Bogotá",29 Noviembre 2010.tif,Óleo sobre tela,Desconocido
1230,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/316c25a9fb96b3b085befac91642789d.jpg,YOLANDA CON LIBRETA DE APUNTES_MG_0064.jpg,,Yolanda con libreta de notas,,Beatriz González,,,2009,2009-01-01T00:00:00Z,Laura Jimenez,,30x27 cm,obra,"2009 Carta Furtiva Alonso Garcés Galería, Bogotá","2009 Catálogo Carta Furtiva Alonso Garcés Galería, Bogotá",29 Noviembre 2010.tif,Óleo sobre lienzo,Maria Fernanda Campo
1231,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/545879bc744c7df17ea93d67fd73be67.jpg,Yolanda con libreta de notas-litografia.jpg,,Yolanda con libreta de notas,,Beatriz González,,,2009,2009-01-01T00:00:00Z,Laura Jiménez,,60x50 cm,obra,"2017-2018 Beatriz González 1965-2017 CAPC Bordeaux; Palacio Velázquez Museo Nacional Centro de Arte Reina Sofía, Madrid; KW Instituto de Arte Contemporáneo, Berlin.
2009 Carta Furtiva Alonso Garcés Galería, Bogotá","2017-2018 Catálogo Beatriz González 1965-2017 CAPC Bordeaux; Palacio Velázquez Museo Nacional Centro de Arte Reina Sofía, Madrid; KW Instituto de Arte Contemporáneo, Berlin.
2009 Catálogo Carta Furtiva Alonso Garcés Galería, Bogotá",29 Noviembre 2010.tif,Serigrafía sobre papel,Múltiples propietarios
1232,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/77d1f3b68f9716f3fe9157bec470297d.jpg,Carguero a la luz.jpg,,Carguero a la luz,,Beatriz González,,,2008,2008-01-01T00:00:00Z,Laura Jiménez,,150x50 cm,obra,"2017-2018 Beatriz González 1965-2017 CAPC Bordeaux; Palacio Velázquez Museo Nacional Centro de Arte Reina Sofía, Madrid; KW Instituto de Arte Contemporáneo, Berlin.
2011 Beatriz González La Comedia y la Tragedia MAMM, Medellín
2009 Carta Furtiva Alonso Garcés Galería, Bogotá","2017-2018 Catálogo Beatriz González 1965-2017 CAPC Bordeaux; Palacio Velázquez Museo Nacional Centro de Arte Reina Sofía, Madrid; KW Instituto de Arte Contemporáneo, Berlin.
2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín",06 Junio 2000.tif,Carboncillo sobre papel,Alonso Garcés
1233,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/a9589a1b6bbab588786e16c50e3c6250.jpg,Carguero a la sombra.jpg,,Carguero a la sombra,,Beatriz González,,,2008,2008-01-01T00:00:00Z,Juan Rodríguez Varón,,150x50 cm,obra,"2017-2018 Beatriz González 1965-2017 CAPC Bordeaux; Palacio Velázquez Museo Nacional Centro de Arte Reina Sofía, Madrid; KW Instituto de Arte Contemporáneo, Berlin.
2011 Beatriz González La Comedia y la Tragedia MAMM, Medellín,2009 Carta Furtiva Alonso Garcés Galería, Bogotá","2017-2018 Catálogo Beatriz González 1965-2017 CAPC Bordeaux; Palacio Velázquez Museo Nacional Centro de Arte Reina Sofía, Madrid; KW Instituto de Arte Contemporáneo, Berlin
2011 Catálogo Beatriz González La Comedia y la Tragedia MAMM, Medellín",06 Junio 2000.tif,Sanguina sobre papel.,Alonso Garcés
1234,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/1a7c4be0b13394bc5fc65d8dab4036d9.jpg,Cargueros 2 2009.jpg,,Cargueros 2,,Beatriz González,,,2009,2009-01-01T00:00:00Z,Juan Rodríguez Varón,,N/A,obra,N/A,N/A,N/A,Carboncillo sobre papel,Beatriz González
1235,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/41cb1acbe00d5ad40a0c40eb2c0ae57d.jpg,Cargueros boceto 1 2009.jpg,,Cargueros boceto 1,,Beatriz González,,,2009,2009-01-01T00:00:00Z,Juan Rodríguez Varón,,N/A,obra,N/A,N/A,N/A,N/A,Beatriz González
1236,2000-2009,https://bga.uniandes.edu.co/catalogo/files/original/5564a052af667b87cf3031aa03729c27.jpg,Cargueros boceto 2 2009.jpg,,Cargueros boceto 2,,Beatriz González,,,2009,2009-01-01T00:00:00Z,Juan Rodríguez Varón,,N/A,obra,N/A,N/A,N/A,N/A,Beatriz González
1485,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/c1eb48ae8a18f84db217c31a0d1f8a3a.jpg,BG_SerieDibujosTurbay_BandaPresidencial.jpg,,López y Turbay-Banda presidencial,,Beatriz González,,,1979,1979-01-01T00:00:00Z,Desconocido,,22 x 15 cm,obra,"1980 Televisión en Colores Galería Garcés Velásquez, Bogotá.","2005 Beatriz González Villegas Editores – Seguros Bolívar.,",BG_FUENTES_SerieDibujosTurbay_BandaPresidencial.tif,Lápiz sobre papel,"Herederos Rafael Rueda y Sra, Bucaramanga"
1486,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/1d30d3681c9d913fce9cd319993556ad.jpg,BG_SerieDibujosTurbay_NidiaPosesionPresidencial.jpg,,López-Ceci-Turbay-Nidia/ Posesión presidencial,,Beatriz González,,,1980,1980-01-01T00:00:00Z,Juan Rodríguez Varón,,35 x 50 cm,obra,"1980 Televisión en Colores Galería Garcés Velásquez, Bogotá","2005 Beatriz González Villegas Editores – Seguros Bolívar,",BG_FUENTES_SerieDibujosTurbay_NidiaPosesionPresidencial.tif,Lápiz sobre papel,"Desconocido, Bogotá"
1487,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/87452568566ec2f51228174637dbd1ac.jpg,BG_SerieDibujosTurbay_TurbayConCubilo.jpg,,Turbay con cúbilo,,Beatriz González,,,1979,1979-01-01T00:00:00Z,Desconocido,,22 x 15 cm,obra,"2001 El Dibujo en Colombia Museo de Arte de la Universidad Nacional, Bogotá
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá",1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores,BG_FUENTES_SerieDibujosTurbay_TurbayConCubilo.tif,Lápiz sobre papel,"Desconocido, Bogotá"
1488,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/3442ef891ae8dd019238f2b4ce0a7463.jpg,BG_SerieDibujosTurbay_TurbaySolo.jpg,,Turbay solo,,Beatriz González,,,1979,1979-01-01T00:00:00Z,Desconocido,,22 x 15 cm,obra,"1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá",1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores,BG_FUENTES_SerieDibujosTurbay_TurbaySolo.tif,Lápiz sobre papel,"Desconocido, Bogotá"
1489,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/2b8f8c752200791a7fe602e2685e8ab9.jpg,BG_SerieDibujosTurbay_AcuerdoBancario.jpg,,"Acuerdo bancario,",,Beatriz González,,,1980,1980-01-01T00:00:00Z,Laura Jiménez,,15 x 22 cm,obra,"2011 I Am Still Alive: Politics and Everyday Life in Contemporary Drawing, Moma, Nueva York
2008 41 Salón Nacional de Artistas, Cali. ,1990 Beatriz González Una década
1980-1990 Museo de Arte de la Universidad Nacional de Colombia, Bogotá
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá",1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores,BG_FUENTES_SerieDibujosTurbay_AcuerdoBancarioo.tif,Lápiz sobre papel,"MoMA, Nueva York"
1490,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/1b60a76cf78cf33bac5a0e5b089d87b9.jpg; https://bga.uniandes.edu.co/catalogo/files/original/cd5df8e074cab946eaf8eb72086ccbde.jpg,BG_SerieDibujosTurbay_GradoMarinos.jpg; BG_SerieDibujosTurbay_GradoMarinos_2.jpg,,Grado de marinos,,Beatriz González,,,1980,1980-01-01T00:00:00Z,Laura Jiménez,,15 x 22 cm,obra,"2011 I Am Still Alive: Politics and Everyday Life in Contemporary Drawing, Moma, Nueva York
2008  41 Salón Nacional de Artistas, Cali. 
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá",1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores,"BG_FUENTES_SerieDibujosTurbay_GradoMarinos.tif,BG_FUENTES_2_SerieDibujosTurbay_GradoMarinos.tif",Lápiz sobre papel,"MoMA, Nueva York"
1491,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/8cf40d0a4e5e1155e95cff1a65abc313.jpg,BG_SerieDibujosTurbay_MirandoElAmazonas.jpg,,Mirando el Amazonas,,Beatriz González,,,1980,1980-01-01T00:00:00Z,Desconocido,,15 x 22 cm,obra,"1990 Beatriz González Una década 1980-1990 Museo de Arte de la Universidad Nacional de Colombia, Bogotá
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá",N/A,BG_FUENTES_SerieDibujosTurbay_MirandoElAmazonas.tif,Lápiz sobre papel,Desconocido
1492,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/c13cf150480b1f90c0ed9c7cec8cfa18.jpg,BG_SerieDibujosTurbay_PactoAndino.jpg,,Pacto Andino,,Beatriz González,,,1980,1980-01-01T00:00:00Z,"Laura Jiménez ,",,15 x 22 cm,obra,"2011 I Am Still Alive: Politics and Everyday Life in Contemporary Drawing, Moma, Nueva York
2008 41 Salón Nacional de Artistas, Cali. 
1990 Beatriz González Una década 1980-1990 Museo de Arte de la Universidad Nacional de Colombia, Bogotá
1984 Beatriz González Exposición Retrospectiva 1962-1984 Museo de Arte Moderno de Bogotá
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá",1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores,"BG_FUENTES_SerieDibujosTurbay_PactoAndino.tif,",Lápiz sobre papel,"MoMA, Nueva York"
1493,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/2e598aef63722a2071ab9bd59fe2552a.jpg,BG_SerieDibujosTurbay_HatoGrande.jpg,,Piquete en Hatogrande,,Beatriz González,,,1980,1980-01-01T00:00:00Z,Desconocido,,15 x 22 cm,obra,"1990 Beatriz González Una década 1980-1990 Museo de Arte de la Universidad Nacional de Colombia, Bogotá
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá",,"BG_FUENTES_SerieDibujosTurbay_HatoGrande.tif,,,",Lápiz sobre papel,Desconocido
1494,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/ef2352449da57b88b100d621c8c64c4b.jpg,BG_SerieDibujosTurbay_SaludoMilitar.jpg,,"Saludo Militar,",,Beatriz González,,,1980,1980-01-01T00:00:00Z,Desconocido,,15 x 22 cm,obra,"2001 El Dibujo en Colombia Museo de Arte de la Universidad Nacional, Bogotá
1994 Beatriz González. Retrospectiva Museo de Bellas Artes, Caracas
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá",1988  Beatriz González Una pintora de Provincia Carlos Valencia Editores,BG_FUENTES_SerieDibujosTurbay_SaludoMilitar.tif,Lápiz sobre papel,"Desconocido, Bogotá"
1495,1980-1989,https://bga.uniandes.edu.co/catalogo/files/original/5a0a6ea556335e986a56e6dcebec6160.jpg,BG_SerieDibujosTurbay_SoldadosTrajesFatiga.jpg,,Turbay-Soldados trajes de fatiga,,Beatriz González,,,1980,1980-01-01T00:00:00Z,Desconocido,,15 x 22 cm,obra,"1990 Beatriz González Una década 1980-1990 Museo de Arte de la Universidad Nacional de Colombia, Bogotá
1980 Televisión en Colores Galería Garcés Velásquez, Bogotá",N/A,BG_FUENTES_SerieDibujosTurbay_SoldadosTrajesFatiga.tif,Lápiz sobre papel,"Sergio Acevedo, Bucaramanga"
