obra_id|obra_url|obra_title|obra_date|obra_medium|obra_format|referente_id|referente_url|referente_title|referente_date|referente_publisher
547|https://bga.uniandes.edu.co/catalogo/api/items/547|Canción de cuna|1970|70x150x104 cm|Esmalte sobre lámina de metal ensamblada en cuna metálica|1913|https://bga.uniandes.edu.co/catalogo/api/items/1913|Gráfica Molinari #278||Gráficas Molinari
164|https://bga.uniandes.edu.co/catalogo/api/items/164|Naturaleza viva No 1|1968|100x120cm|Óleo sobre lienzo|1914|https://bga.uniandes.edu.co/catalogo/api/items/1914|Gráfica Molinari #157||
554|https://bga.uniandes.edu.co/catalogo/api/items/554|Disfrazado de motorista de la circulación, pero cubriendo el uniforme con una gabardina iba uno de los antisociales muertos ayer|1970|25x43 cm|Tinta sobre papel mantequilla|1915|https://bga.uniandes.edu.co/catalogo/api/items/1915|"Recorte de periódico con la noticia ""Disfrazado de motociclista"" "||Periódico EL TIEMPO
553|https://bga.uniandes.edu.co/catalogo/api/items/553|Disfrazado de motorista de la circulación, pero cubriendo el uniforme con una gabardina iba uno de los antisociales muertos ayer|1970|30x20 cm|Heliograbado sobre papel|1915|https://bga.uniandes.edu.co/catalogo/api/items/1915|"Recorte de periódico con la noticia ""Disfrazado de motociclista"" "||Periódico EL TIEMPO
564|https://bga.uniandes.edu.co/catalogo/api/items/564|Happy Birthday|1970|35x35 cm|Serigrafía sobre papel Edición de 75. Galería Belarca|1895|https://bga.uniandes.edu.co/catalogo/api/items/1895|"Recorte de periódico con la imagen ""El cumpleaños de la reina"""||Periódico EL TIEMPO
562|https://bga.uniandes.edu.co/catalogo/api/items/562|Happy Birthday|1970|35x35 cm|Heliograbado sobre papel|1895|https://bga.uniandes.edu.co/catalogo/api/items/1895|"Recorte de periódico con la imagen ""El cumpleaños de la reina"""||Periódico EL TIEMPO
563|https://bga.uniandes.edu.co/catalogo/api/items/563|Boceto de Happy Birthday|1970|38x35.5 cm|Heliograbado y tempera sobre papel|1895|https://bga.uniandes.edu.co/catalogo/api/items/1895|"Recorte de periódico con la imagen ""El cumpleaños de la reina"""||Periódico EL TIEMPO
561|https://bga.uniandes.edu.co/catalogo/api/items/561|Happy Birthday|1970|35x35 cm|Tinta y contact sobre papel manequilla|1895|https://bga.uniandes.edu.co/catalogo/api/items/1895|"Recorte de periódico con la imagen ""El cumpleaños de la reina"""||Periódico EL TIEMPO
566|https://bga.uniandes.edu.co/catalogo/api/items/566|Harakiri en plena calle|1970|34x30 cm|Heliograbado sobre papel (segundo original)|1916|https://bga.uniandes.edu.co/catalogo/api/items/1916|"Recorte de periódico con la noticia ""Hara-Kiri en Plena Calle"" "||Periódico EL TIEMPO
567|https://bga.uniandes.edu.co/catalogo/api/items/567|Harakiri en plena calle|1970|34x30.5 cm|Tinta y marcador sobre papel mantequilla|1916|https://bga.uniandes.edu.co/catalogo/api/items/1916|"Recorte de periódico con la noticia ""Hara-Kiri en Plena Calle"" "||Periódico EL TIEMPO
565|https://bga.uniandes.edu.co/catalogo/api/items/565|Harakiri en plena calle|1970|34x29 cm|Heliograbado sobre papel|1916|https://bga.uniandes.edu.co/catalogo/api/items/1916|"Recorte de periódico con la noticia ""Hara-Kiri en Plena Calle"" "||Periódico EL TIEMPO
568|https://bga.uniandes.edu.co/catalogo/api/items/568|La última mesa|1970|105x205x75 cm|Esmalte sobre lámina de metal ensamblada en mesa metálica|1917|https://bga.uniandes.edu.co/catalogo/api/items/1917|Gráfica Molinari #32||
568|https://bga.uniandes.edu.co/catalogo/api/items/568|La última mesa|1970|105x205x75 cm|Esmalte sobre lámina de metal ensamblada en mesa metálica|1918|https://bga.uniandes.edu.co/catalogo/api/items/1918|"Recorte de periódico con la noticia ""... está huyendo del hambre"""|17/10/2000|
570|https://bga.uniandes.edu.co/catalogo/api/items/570|Naturaleza casi muerta|1970|125x125x95cm|Esmalte sobre lámina de metal ensamblada en cama metálica|1919|https://bga.uniandes.edu.co/catalogo/api/items/1919|Gráfica Molinari #227||Gráficas Molinari
572|https://bga.uniandes.edu.co/catalogo/api/items/572|San Luis Gozaba|1970|105x92 cm|Esmalte sobre lámina de metal|1920|https://bga.uniandes.edu.co/catalogo/api/items/1920|Gráfica Molinari #131||Gráficas Molinari
573|https://bga.uniandes.edu.co/catalogo/api/items/573|Todelar irá a Biafra llevando el corazón colombiano|1970|29.5x35 cm|Tinta sobre papel mantequilla|1921|https://bga.uniandes.edu.co/catalogo/api/items/1921|Recorte de periódico con imagen de la vuelta de la juventud||Periódico EL TIEMPO
574|https://bga.uniandes.edu.co/catalogo/api/items/574|Todelar irá a Biafra llevando el corazón colombiano|1970|29.5x35 cm|Tinta sobre papel|1921|https://bga.uniandes.edu.co/catalogo/api/items/1921|Recorte de periódico con imagen de la vuelta de la juventud||Periódico EL TIEMPO
575|https://bga.uniandes.edu.co/catalogo/api/items/575|Camafeo|1971|125x100x75cm|Esmalte sobre lámina de metal ensamblada en cama metálica|1922|https://bga.uniandes.edu.co/catalogo/api/items/1922|Recortes con el retrato de Ludwing van Beethoven||
578|https://bga.uniandes.edu.co/catalogo/api/items/578|Naturaleza mesa viva|1971|111x131x75cm|Esmalte sobre lámina de metal ensamblado en mesa metálico,|1923|https://bga.uniandes.edu.co/catalogo/api/items/1923|Gráfica Molinari #247||Gráficas Molinari
587|https://bga.uniandes.edu.co/catalogo/api/items/587|Gardel |1972|38x38x62 cm|Esmalte sobre sobre mesa de noche metálica|1924|https://bga.uniandes.edu.co/catalogo/api/items/1924|Recorte con la imagen de Carlos Gardel||
592|https://bga.uniandes.edu.co/catalogo/api/items/592|Baby Johnson in situ |1973|45 x30x 70cm|Esmalte sobre lámina de metal ensamblado en coche de mimbre|1925|https://bga.uniandes.edu.co/catalogo/api/items/1925|Recorte con imagen de bebe Jhonson ||Jhonson&Jhonson 
595|https://bga.uniandes.edu.co/catalogo/api/items/595|Cuentos para citaniños I Los perros Huéspedes |1973|25 x20 cm|Marcador sobre papel|1926|https://bga.uniandes.edu.co/catalogo/api/items/1926|"Recorte de periódico con la noticia ""Un finísimo ""Old English Sheep Dog"" se ""inscribe"" en la recepción del Hotel Tequendama"""||Periódico EL TIEMPO
597|https://bga.uniandes.edu.co/catalogo/api/items/597|Cuentos para citaniños I Los perros Huéspedes |1973|25 x20 cm|Tinta y contact sobre papel mantequilla|1926|https://bga.uniandes.edu.co/catalogo/api/items/1926|"Recorte de periódico con la noticia ""Un finísimo ""Old English Sheep Dog"" se ""inscribe"" en la recepción del Hotel Tequendama"""||Periódico EL TIEMPO
596|https://bga.uniandes.edu.co/catalogo/api/items/596|Cuentos para citaniños I Los perros Huéspedes |1973|25 x20 cm|Heliograbado Edición de 10 |1926|https://bga.uniandes.edu.co/catalogo/api/items/1926|"Recorte de periódico con la noticia ""Un finísimo ""Old English Sheep Dog"" se ""inscribe"" en la recepción del Hotel Tequendama"""||Periódico EL TIEMPO
594|https://bga.uniandes.edu.co/catalogo/api/items/594|Cuentos para citaniños coloreado por Daniel Ripoll|1973 |25 x 20cm|Libro|1926|https://bga.uniandes.edu.co/catalogo/api/items/1926|"Recorte de periódico con la noticia ""Un finísimo ""Old English Sheep Dog"" se ""inscribe"" en la recepción del Hotel Tequendama"""||Periódico EL TIEMPO
623|https://bga.uniandes.edu.co/catalogo/api/items/623|La otra cara Ludwig Van|1973|32 x 47.5 cm|Serigrafía sobre papel Edición de 70 por David Consuegra|1922|https://bga.uniandes.edu.co/catalogo/api/items/1922|Recortes con el retrato de Ludwing van Beethoven||
615|https://bga.uniandes.edu.co/catalogo/api/items/615|Encajera in situ |1973|20x25x40 cm|Esmalte sobre lámina de metal ensamblado en costurero de mimbre|1871|https://bga.uniandes.edu.co/catalogo/api/items/1871|"Recorte de revista con la imagen ""La encajera"" de Johannes Vermeer"||
1486|https://bga.uniandes.edu.co/catalogo/api/items/1486|López-Ceci-Turbay-Nidia/ Posesión presidencial |1980|35 x 50 cm|Lápiz sobre papel|1929|https://bga.uniandes.edu.co/catalogo/api/items/1929|Recorte de periódico a color de la posesión presidencial de Julio César Turbay  Ayala |22/06/78|Periódico EL TIEMPO 
1487|https://bga.uniandes.edu.co/catalogo/api/items/1487|Turbay con cúbilo|1979|22 x 15 cm|Lápiz sobre papel|1930|https://bga.uniandes.edu.co/catalogo/api/items/1930|Recorte de periódico de Julio César Turbay con cúbilo en desfile militar ||Periódico EL TIEMPO 
600|https://bga.uniandes.edu.co/catalogo/api/items/600|Cuentos para citaniños III Réquiem por un perro|1973|25x20cm|Marcador sobre papel |1928|https://bga.uniandes.edu.co/catalogo/api/items/1928|"Recorte de periódico con la noticia ""Muerte del perro Fermin"""|24/05/1972|Periódico EL TIEMPO
599|https://bga.uniandes.edu.co/catalogo/api/items/599|Cuentos para citaniños II Las monerias de una mona|1973|25x20cm|Heliograbado sobre papel|1927|https://bga.uniandes.edu.co/catalogo/api/items/1927|"Recorte de periódico con la noticia """||
598|https://bga.uniandes.edu.co/catalogo/api/items/598|Cuentos para citaniños II Las monerias de una mona|1973|25x20cm|Tinta y contact sobre papel mantequilla|1927|https://bga.uniandes.edu.co/catalogo/api/items/1927|"Recorte de periódico con la noticia """||
1488|https://bga.uniandes.edu.co/catalogo/api/items/1488|Turbay solo|1979|22 x 15 cm|Lápiz sobre papel|1931|https://bga.uniandes.edu.co/catalogo/api/items/1931|Recorte de periódico a color de Julio César Turbay solo||Periódico EL TIEMPO
603|https://bga.uniandes.edu.co/catalogo/api/items/603|Cuentos para citaniños IV Una policia voluntaria|1973|25x20cm|Tinta y contact sobre papel mantequilla |1932|https://bga.uniandes.edu.co/catalogo/api/items/1932|"Recorte de periódico con la imagen ""No, no es una alucinación; es una iguana"""||Periódico EL TIEMPO 
602|https://bga.uniandes.edu.co/catalogo/api/items/602|Cuentos para citaniños IV Una policia voluntaria|1973|25x20cm|Tinta y contact sobre papel mantequilla|1932|https://bga.uniandes.edu.co/catalogo/api/items/1932|"Recorte de periódico con la imagen ""No, no es una alucinación; es una iguana"""||Periódico EL TIEMPO 
1489|https://bga.uniandes.edu.co/catalogo/api/items/1489|Acuerdo bancario,|1980|15 x 22 cm|Lápiz sobre papel|1933|https://bga.uniandes.edu.co/catalogo/api/items/1933|Recorte de periódico de acuerdo bancario entre cancilleres de Panamá y Colombia ||Periódico EL TIEMPO
1490|https://bga.uniandes.edu.co/catalogo/api/items/1490|Grado de marinos|1980|15 x 22 cm|Lápiz sobre papel|1934|https://bga.uniandes.edu.co/catalogo/api/items/1934|"Recorte de periódico con la imagen ""Soberanía en el mar"""||Periódico EL TIEMPO 
1491|https://bga.uniandes.edu.co/catalogo/api/items/1491|Mirando el Amazonas|1980|15 x 22 cm|Lápiz sobre papel|1934|https://bga.uniandes.edu.co/catalogo/api/items/1934|"Recorte de periódico con la imagen ""Soberanía en el mar"""||Periódico EL TIEMPO 
1492|https://bga.uniandes.edu.co/catalogo/api/items/1492|Pacto Andino|1980|15 x 22 cm|Lápiz sobre papel|1936|https://bga.uniandes.edu.co/catalogo/api/items/1936|"Recorte de periódico con la imagen ""¡Qué calor!"" "||Periódico EL TIEMPO 
1493|https://bga.uniandes.edu.co/catalogo/api/items/1493|Piquete en Hatogrande|1980|15 x 22 cm|Lápiz sobre papel|1937|https://bga.uniandes.edu.co/catalogo/api/items/1937|"Recorte de periódico con la imagen ""Piquete a ""alto nivel"""""||
1494|https://bga.uniandes.edu.co/catalogo/api/items/1494|Saludo Militar,|1980|15 x 22 cm|Lápiz sobre papel|1938|https://bga.uniandes.edu.co/catalogo/api/items/1938|Recorte de periódico de la ceremonia de reconocimiento de nuevos mandatos ||Periódico EL TIEMPO
1495|https://bga.uniandes.edu.co/catalogo/api/items/1495|Turbay-Soldados trajes de fatiga|1980|15 x 22 cm|Lápiz sobre papel|1939|https://bga.uniandes.edu.co/catalogo/api/items/1939|"Recorte de periódico con la imagen ""Tenientes de la reserva"""||Periódico EL TIEMPO 
1497|https://bga.uniandes.edu.co/catalogo/api/items/1497|Turbay comulgando|1980|15 x 22 cm|Lápiz sobre papel|1940|https://bga.uniandes.edu.co/catalogo/api/items/1940|Recorte de periódico de Julio César Turbay comulgando ||Periódico EL TIEMPO 
1498|https://bga.uniandes.edu.co/catalogo/api/items/1498|Turbay con Mota|1980|15 x 22 cm|Lápiz sobre papel|1941|https://bga.uniandes.edu.co/catalogo/api/items/1941|Recorte de periódico de Julio César Turbay en el acto de reconocimiento de los altos mando militares ||Periódico EL TIEMPO 
1501|https://bga.uniandes.edu.co/catalogo/api/items/1501|Turbay esquiando|1980|35 x 50 cm|Lápiz sobre papel|1942|https://bga.uniandes.edu.co/catalogo/api/items/1942|"Recorte de periódico con la imagen ""Turbay de vacaciones"" "||Periódico EL TIEMPO 
612|https://bga.uniandes.edu.co/catalogo/api/items/612|Cuentos para citaniños VII La niña y la zorra|1973|20x25cm|Heliograbado sobre papel Edición de 10|1943|https://bga.uniandes.edu.co/catalogo/api/items/1943|"Recorte de periódico con noticia ""La niña y la zorra"""||Periódico EL TIEMPO
611|https://bga.uniandes.edu.co/catalogo/api/items/611|Cuentos para citaniños VII La niña y la zorra|1973|20x25cm|Tinta y contact sobre papel mantequilla|1943|https://bga.uniandes.edu.co/catalogo/api/items/1943|"Recorte de periódico con noticia ""La niña y la zorra"""||Periódico EL TIEMPO
614|https://bga.uniandes.edu.co/catalogo/api/items/614|Cuentos para citaniños VIII La vida en el cuartel|1973|20x25cm|Heliograbado sobre papel edición de 10|1944|https://bga.uniandes.edu.co/catalogo/api/items/1944|"Recorte de periódico con la noticia ""Grrrrrr..."""|13/08/1972|Periódico EL TIEMPO
613|https://bga.uniandes.edu.co/catalogo/api/items/613|Cuentos para citaniños VIII La vida en el cuartel|1973|20x25cm|Tinta y contact sobre papel mantequilla|1944|https://bga.uniandes.edu.co/catalogo/api/items/1944|"Recorte de periódico con la noticia ""Grrrrrr..."""|13/08/1972|Periódico EL TIEMPO
618|https://bga.uniandes.edu.co/catalogo/api/items/618|La actualidad ilustrada|1973|57 x 68 cm|Serigrafía sobre papel|1945|https://bga.uniandes.edu.co/catalogo/api/items/1945|"Portada de revista con la imagen ""Ana y Mark, la pareja del año"" "||Revista CROMOS
617|https://bga.uniandes.edu.co/catalogo/api/items/617|La actualidad ilustrada (boceto)|1973|60x68 cm|Tinta y contact sobre papel mantequilla|1945|https://bga.uniandes.edu.co/catalogo/api/items/1945|"Portada de revista con la imagen ""Ana y Mark, la pareja del año"" "||Revista CROMOS
620|https://bga.uniandes.edu.co/catalogo/api/items/620|La muerte del justo|1973|118 x 179.5 x 90cm|Esmalte sobre lámina de metal ensamblado en cama metálica|1946|https://bga.uniandes.edu.co/catalogo/api/items/1946|Gráfica Molinari #32||Gráficas Molinari
619|https://bga.uniandes.edu.co/catalogo/api/items/619|La muerte del justo (boceto)|1973|120 x 180|Tinta sobre papel mantequilla|1946|https://bga.uniandes.edu.co/catalogo/api/items/1946|Gráfica Molinari #32||Gráficas Molinari
622|https://bga.uniandes.edu.co/catalogo/api/items/622|La muerte del pecador|1973|120x180x90 cm|Esmalte sobre lámina de metal ensamblado en cama metálica|1947|https://bga.uniandes.edu.co/catalogo/api/items/1947|Gráfica Molinari #83||Gráficas Molinari
621|https://bga.uniandes.edu.co/catalogo/api/items/621|La muerte del pecador (boceto)|1973|120 x 180 cm|Tinta sobre papel mantequilla|1947|https://bga.uniandes.edu.co/catalogo/api/items/1947|Gráfica Molinari #83||Gráficas Molinari
624|https://bga.uniandes.edu.co/catalogo/api/items/624|La otra cara Ludwig Van,|1973|N/A|Tinta y contact sobre papel mantequilla|1922|https://bga.uniandes.edu.co/catalogo/api/items/1922|Recortes con el retrato de Ludwing van Beethoven||
625|https://bga.uniandes.edu.co/catalogo/api/items/625|La otra cara Ludwig Van|1973|N/A|Heliograbado sobre papel|1922|https://bga.uniandes.edu.co/catalogo/api/items/1922|Recortes con el retrato de Ludwing van Beethoven||
629|https://bga.uniandes.edu.co/catalogo/api/items/629|Las cartas sobre la mesa |1973|Pendiente|Heliograbado sobre papel|1949|https://bga.uniandes.edu.co/catalogo/api/items/1949|Envolturas de chocolate con imágenes de la historia del arte||Chocolates Jeff de Bruges
630|https://bga.uniandes.edu.co/catalogo/api/items/630|Las cartas sobre la mesa/ Los jugadores de cartas/ Homenaje a Cézanne|1973|100 x 160 x 84 cm|Esmalte sobre lámina de metal ensamblado en mesa de madera|1949|https://bga.uniandes.edu.co/catalogo/api/items/1949|Envolturas de chocolate con imágenes de la historia del arte||Chocolates Jeff de Bruges
628|https://bga.uniandes.edu.co/catalogo/api/items/628|Las cartas sobre la mesa (boceto)|1973|Pendiente|Tinta sobre papel mantequilla|1949|https://bga.uniandes.edu.co/catalogo/api/items/1949|Envolturas de chocolate con imágenes de la historia del arte||Chocolates Jeff de Bruges
628|https://bga.uniandes.edu.co/catalogo/api/items/628|Las cartas sobre la mesa (boceto)|1973|Pendiente|Tinta sobre papel mantequilla|1871|https://bga.uniandes.edu.co/catalogo/api/items/1871|"Recorte de revista con la imagen ""La encajera"" de Johannes Vermeer"||
59|https://bga.uniandes.edu.co/catalogo/api/items/59|Encajera animal|1964|100 x 85 cm|Óleo sobre lienzo|1871|https://bga.uniandes.edu.co/catalogo/api/items/1871|"Recorte de revista con la imagen ""La encajera"" de Johannes Vermeer"||
626|https://bga.uniandes.edu.co/catalogo/api/items/626|La señora está servida (boceto)|1973|N/A|Tinta sobre papel mantequilla|1948|https://bga.uniandes.edu.co/catalogo/api/items/1948|Gráfica Molinari #17||Gráficas Molinari
627|https://bga.uniandes.edu.co/catalogo/api/items/627|La señora está servida|1973|45cm x 100 x 53cm (actualmente sin mueble)|Esmalte sobre lámina de metal ensamblado en mueble de madera|1948|https://bga.uniandes.edu.co/catalogo/api/items/1948|Gráfica Molinari #17||Gráficas Molinari
